Date,Close,Polarity,Prediction,Subjectivity,
04/11/2012,39.8,0.068961161,0,0.431476575,
05/11/2012,40.94,0.055832102,0,0.434045612,
08/11/2012,40.51,0.062249068,0,0.426979828,
09/11/2012,39.9,0.264000231,0,0.560669398,
10/11/2012,40.62,0.260416219,0,0.52554111,
11/11/2012,40.02,0.209596575,0,0.470127361,
12/11/2012,39.61,0.043776935,0,0.393499332,
15/11/2012,40.08,0.169314373,0,0.481186946,
16/11/2012,39.61,0.153154908,0,0.523269662,
17/11/2012,39.18,0.150950108,0,0.419690292,
18/11/2012,39.66,0.136905737,0,0.445032985,
19/11/2012,39.41,0.052347613,0,0.423619101,
22/11/2012,38.51,0.190448259,0,0.437485367,
23/11/2012,37.63,0.144810905,0,0.449479589,
24/11/2012,38.16,0.125789827,0,0.41871875,
26/11/2012,37.5,0.037789485,0,0.376646291,
29/11/2012,37.91,0.181959283,0,0.480982496,
30/11/2012,37.4,0.187841516,0,0.429732647,
01/12/2012,38.15,0.175821004,0,0.519391459,
02/12/2012,39.31,0.106520088,0,0.458206014,
03/12/2012,39.61,0.04879805,0,0.522732569,
06/12/2012,39.905,0.141886242,0,0.478181529,
07/12/2012,39.25,0.101763182,0,0.447255365,
08/12/2012,40.26,0.056402051,0,0.53155609,
09/12/2012,40.81,0.13474959,0,0.449569344,
10/12/2012,41.43,0.16306782,0,0.473751517,
13/12/2012,41.51,0.099028118,0,0.413202023,
14/12/2012,40.79,0.120871585,0,0.422367671,
15/12/2012,40.21,0.05623073,0,0.406155319,
16/12/2012,40.0125,0.10817652,0,0.485806653,
17/12/2012,39.67,0.06906549,0,0.50475666,
20/12/2012,39.95,0.089190097,0,0.422474865,
21/12/2012,41,0.110297077,0,0.452406368,
22/12/2012,42.16,0.127540885,0,0.455428175,
23/12/2012,42.08,0.157445522,0,0.469177166,
27/12/2012,42.67,0.163731835,0,0.428697145,
28/12/2012,42.61,0.108360807,0,0.50010048,
29/12/2012,42.36,0.10924737,0,0.398113743,
30/12/2012,42.23,0.119088951,0,0.371438545,
31/12/2012,42.42,0.019682738,0,0.41928296,
03/01/2013,43.58,0.173918526,0,0.411033173,
04/01/2013,44.16,0.177127043,0,0.445532348,
05/01/2013,44.7,0.152059104,0,0.446168747,
06/01/2013,44.48,0.0999434,0,0.471541585,
07/01/2013,43.64,0.165361433,0,0.404401097,
10/01/2013,43.4,0.131764649,0,0.440345845,
11/01/2013,43.6,0.178498432,0,0.42595586,
12/01/2013,44.71,0.236342355,0,0.496349608,
13/01/2013,44.45,0.15384514,0,0.465245144,
14/01/2013,44.91,0.061682729,0,0.444038144,
18/01/2013,44.75,0.041879524,0,0.41979706,
19/01/2013,43.71,0.009614372,0,0.345062327,
20/01/2013,44.75,0.114976451,0,0.371260093,
21/01/2013,45.29,0.053616359,0,0.401448296,
24/01/2013,45.02,0.110833365,0,0.394584765,
25/01/2013,44.87,-0.007472593,0,0.489991166,
26/01/2013,44.98,0.129171195,0,0.501590385,
27/01/2013,45.1,0.03816067,0,0.596952783,
28/01/2013,44.54,0.046207643,0,0.385426915,
31/01/2013,44.94,0.149178759,0,0.495738302,
01/02/2013,45.93,0.103710971,0,0.415403736,
02/02/2013,45.45,0.093618807,0,0.429665616,
03/02/2013,45.46,0.145115936,0,0.437904715,
04/02/2013,44.59,0.064809763,0,0.414617459,
07/02/2013,45.5,0.074542037,0,0.377007592,
08/02/2013,45.74,0.008202259,0,0.411450846,
09/02/2013,45.11,-0.013041077,0,0.430421708,
10/02/2013,45.53,0.059323123,0,0.359966149,
11/02/2013,46.57,0.089215348,0,0.430445916,
14/02/2013,46.54,0.049916566,0,0.193443782,
15/02/2013,46.82,0.056565361,0,0.279959758,
16/02/2013,47.94,0.063911903,0,0.374046633,
17/02/2013,47.82,0.014356533,0,0.377872685,
18/02/2013,48,0.069428632,0,0.371839704,
22/02/2013,46.01,0.111511191,0,0.405156048,
23/02/2013,45.96,0.113943001,0,0.394672506,
24/02/2013,45.91,0.057013508,0,0.210222546,
25/02/2013,46.68,0.076263838,0,0.288574017,
28/02/2013,46.69,0.12060405,0,0.471679353,
01/03/2013,45.6,0.098825941,0,0.419021783,
02/03/2013,45.21,0.089643236,0,0.395429776,
03/03/2013,46.08,0.072519071,0,0.424227723,
04/03/2013,45.52,0.102332523,0,0.482227277,
07/03/2013,45.19,0.069316234,0,0.405396371,
08/03/2013,46.4,0.142082583,0,0.449255446,
09/03/2013,46.56,0.053196065,0,0.408963864,
10/03/2013,45.53,0.079678495,0,0.48700484,
11/03/2013,45.74,0.073530197,0,0.435949226,
14/03/2013,45.3,0.090275475,0,0.496952336,
15/03/2013,44.61,0.040240636,0,0.424758673,
16/03/2013,43.81,0.131619752,0,0.448338284,
17/03/2013,44.56,0.175085332,0,0.451839588,
18/03/2013,45.74,0.07677487,0,0.413914714,
21/03/2013,45.63,0.08148254,0,0.43978689,
22/03/2013,45.47,-0.049825414,0,0.343759269,
23/03/2013,45.6,0.043800408,0,0.405439855,
24/03/2013,45.73,0.134586647,0,0.464691182,
25/03/2013,45.86,0.011893817,0,0.427023253,
28/03/2013,45.96,-0.079957883,0,0.325607504,
29/03/2013,46.02,-0.02984154,0,0.399336281,
30/03/2013,46.45,-0.047783864,0,0.510108824,
31/03/2013,46.1,0.021008923,0,0.458473643,
01/04/2013,46.35,0.049698471,0,0.462059608,
04/04/2013,46.34,0.176408154,0,0.485785145,
05/04/2013,46.58,0.174390742,0,0.459412708,
06/04/2013,47.64,0.116027286,0,0.502306122,
07/04/2013,47.4,0.14364893,0,0.473197374,
08/04/2013,46.84,0.070693291,0,0.466797537,
11/04/2013,46.86,0.090316699,0,0.444951752,
12/04/2013,46.64,0.141549014,0,0.424561865,
13/04/2013,46.25,0.101891537,0,0.476514132,
14/04/2013,44.97,0.081247789,0,0.415329193,
15/04/2013,44.89,0.077353324,0,0.420394153,
18/04/2013,43.96,0.008800091,0,0.436067834,
19/04/2013,44.6501,0.164157333,0,0.439308877,
20/04/2013,44.56,0.032666917,0,0.403932994,
21/04/2013,44.68,0.093204138,0,0.377646502,
25/04/2013,44.61,0.036195829,0,0.33722634,
26/04/2013,45.12,-0.017477495,0,0.394852945,
27/04/2013,45.5,0.05679238,0,0.378687416,
28/04/2013,45.85,0.14071383,0,0.429772061,
29/04/2013,45.63,0.015609884,0,0.443745517,
02/05/2013,45.18,0.086000723,0,0.432988999,
03/05/2013,45.92,0.12566826,0,0.433498292,
04/05/2013,45.5,0.13392204,0,0.37959971,
05/05/2013,45.17,0.058410892,0,0.402809343,
06/05/2013,45.04,-0.039569246,0,0.537832952,
09/05/2013,44.96,0.148318024,0,0.436293449,
10/05/2013,45.16,0.088443806,0,0.440143339,
11/05/2013,44.23,0.058137429,0,0.376953237,
12/05/2013,44.09,0.081851165,0,0.390697716,
13/05/2013,43.15,0.091045638,0,0.436217942,
16/05/2013,42.88,0.090784989,0,0.481379846,
17/05/2013,43.81,0.134714008,0,0.348614749,
18/05/2013,44.08,0.044347024,0,0.421627224,
19/05/2013,44,0.105241261,0,0.445466272,
20/05/2013,43.13,0.040673988,0,0.34651848,
23/05/2013,42.55,0.116493439,0,0.426389062,
24/05/2013,42.34,0.108960536,0,0.460983916,
25/05/2013,42.27,-0.045184809,0,0.546808532,
26/05/2013,42.45,0.128367526,0,0.457206548,
27/05/2013,42.79,0.110624573,0,0.406942944,
31/05/2013,43.24,0.07999407,0,0.452443042,
01/06/2013,41.76,0.052028503,0,0.351142461,
02/06/2013,41.61,0.16881829,0,0.446911822,
03/06/2013,41.57,-0.115275484,0,0.380609566,
06/06/2013,40.53,0.065726005,0,0.453973829,
07/06/2013,40.72,0.097339589,0,0.478324479,
08/06/2013,40.39,0.115192207,0,0.423450733,
09/06/2013,40.98,0.046015229,0,0.486971764,
10/06/2013,41.05,0.121771964,0,0.426084795,
13/06/2013,41.67,0.112073982,0,0.417722399,
14/06/2013,41.605,0.126353753,0,0.472453323,
15/06/2013,40.68,0.104171615,0,0.437500873,
16/06/2013,40.36,0.158423884,0,0.417729583,
17/06/2013,40.8,-0.016192575,0,0.499173885,
20/06/2013,40.48,0.01134814,0,0.458877767,
21/06/2013,40.91,-0.034669798,0,0.540935343,
22/06/2013,40.69,-0.069305099,0,0.52862766,
23/06/2013,40.07,0.034106706,0,0.501698454,
24/06/2013,39.49,0.077878822,0,0.545689698,
27/06/2013,39.88,-0.027964716,0,0.456149266,
28/06/2013,39.54,0.111647734,0,0.457701349,
29/06/2013,40.45,0.101453696,0,0.374925937,
30/06/2013,40.94,0.080616374,0,0.470713056,
01/07/2013,41.58,0.089969125,0,0.467325344,
05/07/2013,41.03,0.007996709,0,0.370492211,
06/07/2013,40.56,0.095213855,0,0.426345727,
07/07/2013,41.32,0.135798073,0,0.444047412,
08/07/2013,40.74,0.11688335,0,0.47968416,
11/07/2013,39.43,0.076651931,0,0.421583226,
12/07/2013,39.39,0.068155347,0,0.305981375,
13/07/2013,39.62,0.103176733,0,0.47044733,
14/07/2013,40.35,0.161448797,0,0.466656214,
15/07/2013,39.98,0.125230536,0,0.472461315,
18/07/2013,39.83,-0.050135019,0,0.543024714,
19/07/2013,40.39,0.074653889,0,0.448935645,
20/07/2013,40.96,0.07160649,0,0.390450668,
21/07/2013,42.29,0.109468891,0,0.441856953,
22/07/2013,42.19,0.182839821,0,0.454736487,
25/07/2013,41.69,0.115070352,0,0.37493413,
26/07/2013,41.44,0.028180681,0,0.355455707,
27/07/2013,40.67,0.08869144,0,0.422540237,
28/07/2013,40.68,0.129988162,0,0.412833821,
29/07/2013,40.45,0.187166837,0,0.477268172,
01/08/2013,40.44,0.106902117,0,0.510075893,
02/08/2013,39.84,0.105738014,0,0.462355015,
03/08/2013,39.9,-0.025032393,0,0.425283278,
04/08/2013,37.92,0.087940982,0,0.468221151,
05/08/2013,37.6,0.190205338,0,0.632348612,
08/08/2013,34.06,0.079813568,0,0.47775198,
09/08/2013,36.4,0.115435463,0,0.471980888,
10/08/2013,34.37,0.160947917,0,0.478649613,
11/08/2013,36.69,0.080590373,0,0.451079533,
12/08/2013,35.91,0.199188225,0,0.406813836,
15/08/2013,36.88,0.096854577,0,0.514805794,
16/08/2013,36.03,0.143785871,0,0.402751037,
17/08/2013,36.57,0.108501084,0,0.440070446,
18/08/2013,35.19,0.099000443,0,0.390281012,
19/08/2013,34.35,0.010543783,0,0.447020222,
22/08/2013,33.41,0.115854129,0,0.466776325,
23/08/2013,34.78,-0.005845382,0,0.530124843,
24/08/2013,35.83,0.027076879,0,0.561243779,
25/08/2013,35.72,0.025913226,0,0.419410839,
26/08/2013,36.21,0.102720054,0,0.461005483,
29/08/2013,37.64,0.290942083,0,0.291147038,
30/08/2013,37.06,0.055833915,0,0.291706823,
31/08/2013,37.56,0.139228806,0,0.409055749,
01/09/2013,36.3,0.136718415,0,0.470987914,
02/09/2013,34.63,0.086895272,0,0.458316227,
06/09/2013,33.44,0.238406513,0,0.537281616,
07/09/2013,34.82,0.126195148,0,0.482460052,
08/09/2013,33.51,0.125547488,0,0.485149763,
09/09/2013,32.08,0.106527901,0,0.464747458,
12/09/2013,32.42,0.11776184,0,0.456030232,
13/09/2013,32.49,0.049371698,0,0.486548817,
14/09/2013,32.8,0.050840599,0,0.41344295,
15/09/2013,33.81,-0.08677621,0,0.393385698,
16/09/2013,33.43,0.010820912,0,0.43299178,
19/09/2013,32.49,0.065660294,0,0.45171176,
20/09/2013,32.25,0.114558626,0,0.475822392,
21/09/2013,30.34,0.13322923,0,0.42021163,
22/09/2013,29.27,0.140108247,0,0.471226671,
23/09/2013,29.59,0.156865031,0,0.459841446,
26/09/2013,31.65,-0.075165905,0,0.584989172,
27/09/2013,31.57,-0.083741646,0,0.562610199,
28/09/2013,30.47,0.109986458,0,0.456667157,
29/09/2013,31.39,0.100373033,0,0.407180958,
30/09/2013,30.12,-0.037638639,0,0.493182315,
03/10/2013,28.65,0.161455167,0,0.48084501,
04/10/2013,30.26,0.121984097,0,0.458577568,
05/10/2013,30.84,-0.066850995,0,0.450544628,
06/10/2013,32.38,0.142666043,0,0.463632464,
07/10/2013,30.7,0.112046568,0,0.430896998,
10/10/2013,32.3,0.12175362,0,0.481544377,
11/10/2013,32.3,0.059214976,0,0.448619794,
12/10/2013,33.2,0.045713517,0,0.461214818,
13/10/2013,31.6,-0.000529809,0,0.436649828,
14/10/2013,31.89,0.009264348,0,0.42166019,
17/10/2013,31.04,0.092567011,0,0.464439941,
18/10/2013,32.87,0.035732528,0,0.447882329,
19/10/2013,32.25,0.102118731,0,0.450215112,
20/10/2013,33.13,0.097372205,0,0.463103238,
21/10/2013,33.42,0.067040995,0,0.433865184,
24/10/2013,34.57,0.058289459,0,0.435113739,
25/10/2013,33.49,0.053534925,0,0.424458485,
26/10/2013,34.18,0.172015723,0,0.453805267,
27/10/2013,36.67,0.088279238,0,0.423931684,
28/10/2013,36.69,0.263314171,0,0.475530733,
31/10/2013,34.76,0.182182284,0,0.439070974,
01/11/2013,32.71,0.268473919,0,0.492294656,
02/11/2013,33.64,0.199658232,0,0.432743865,
03/11/2013,34.38,0.189819151,0,0.380602662,
04/11/2013,33.97,-0.002592894,0,0.241501568,
07/11/2013,34.24,0.147148265,0,0.424891225,
08/11/2013,35.02,0.108143501,0,0.369877142,
09/11/2013,32.54,0.144531082,0,0.439384387,
10/11/2013,32.74,0.118639274,0,0.45239528,
11/11/2013,33.28,-0.055063672,0,0.556156499,
14/11/2013,32.55,0.174508745,0,0.446513089,
15/11/2013,32.7,0.042248713,0,0.4881508,
16/11/2013,31.47,-0.041025498,0,0.468061822,
17/11/2013,30.49,0.054936421,0,0.341916675,
18/11/2013,30.62,0.065849092,0,0.387040164,
21/11/2013,29.91,0.040561517,0,0.368028499,
22/11/2013,29.41,0.097108107,0,0.436939785,
23/11/2013,28.38,0.019067775,0,0.461398394,
25/11/2013,28.48,0.164108908,0,0.432128241,
28/11/2013,29.16,0.110024558,0,0.423768468,
29/11/2013,28.56,0.207102775,0,0.399796134,
30/11/2013,30.97,0.130742709,0,0.495161016,
01/12/2013,30.46,0.102906489,0,0.458852961,
02/12/2013,32.33,-0.133021928,0,0.568149889,
05/12/2013,33.51,0.191010015,0,0.471367025,
06/12/2013,33.23,0.15242397,0,0.559421361,
07/12/2013,34,0.071322173,0,0.510834272,
08/12/2013,32.22,0.118443915,0,0.492771448,
09/12/2013,33.18,0.111687734,0,0.493033401,
12/12/2013,32.04,0.059766067,0,0.326819562,
13/12/2013,31.29,0.111078546,0,0.495506764,
14/12/2013,31.51,0.063606049,0,0.486512539,
15/12/2013,31.76,0.206047721,0,0.434206777,
16/12/2013,31.89,0.123272428,0,0.460615981,
19/12/2013,30.7,0.160382883,0,0.459634687,
20/12/2013,32.21,0.066258516,0,0.363868978,
21/12/2013,32.32,0.134865708,0,0.414354276,
22/12/2013,33.45,0.065541156,0,0.360843749,
23/12/2013,33.57,0.154128212,0,0.497196945,
27/12/2013,33.03,0.280120604,0,0.45722125,
28/12/2013,32.65,0.08583846,0,0.444602368,
29/12/2013,33.42,0.070369826,0,0.553133385,
30/12/2013,33.25,0.04323518,0,0.547856047,
03/01/2014,34.98,-0.126072507,0,0.558962681,
04/01/2014,34.95,0.076534233,0,0.443640298,
05/01/2014,35.68,0.152295736,0,0.429355214,
06/01/2014,35.36,0.16048789,0,0.510870753,
09/01/2014,35.3,0.130339388,0,0.472528788,
10/01/2014,36.05,0.114175883,0,0.502481469,
11/01/2014,36.66,0.139037445,0,0.469813927,
12/01/2014,36.85,0.116268129,0,0.424074965,
13/01/2014,35.92,-0.052931628,0,0.444501383,
17/01/2014,34.91,0.049052893,0,0.414365368,
18/01/2014,36.54,0.083264568,0,0.409304316,
19/01/2014,36.93,-0.026051253,0,0.235272901,
20/01/2014,37.36,0.062657584,0,0.365352501,
23/01/2014,37.66,0.133420934,0,0.491405589,
24/01/2014,37.66,0.136345409,0,0.469552905,
25/01/2014,37.6,0.115018502,0,0.542767525,
26/01/2014,37.49,0.076120885,0,0.443239648,
27/01/2014,37.21,0.08516078,0,0.373311496,
30/01/2014,37.01,0.105580208,0,0.444836991,
31/01/2014,37.3,0.096977035,0,0.449456097,
01/02/2014,37.6,0.157252453,0,0.523443132,
02/02/2014,37.55,0.26705564,0,0.440792098,
03/02/2014,38.28,0.112212528,0,0.443308242,
06/02/2014,38.14,0.09711768,0,0.506754709,
07/02/2014,37.87,0.068689564,0,0.526774763,
08/02/2014,38.3,0.106810599,0,0.509054628,
09/02/2014,37.86,0.114640076,0,0.474321107,
10/02/2014,37.61,0.067618195,0,0.439822218,
13/02/2014,38.3,0.115166436,0,0.489140819,
14/02/2014,37.92,-0.105454858,0,0.482716347,
15/02/2014,37.4,0.000114909,0,0.44068133,
16/02/2014,38,0.064794235,0,0.407019678,
17/02/2014,38.47,0.10712773,0,0.404966482,
21/02/2014,38.46,0.074894447,0,0.427833925,
22/02/2014,38.07,0.128927117,0,0.465706616,
23/02/2014,38.49,0.185828443,0,0.450823283,
24/02/2014,38.28,0.122448642,0,0.461185607,
27/02/2014,39.06,0.126992088,0,0.418318693,
28/02/2014,39.21,-0.021358875,0,0.466370647,
01/03/2014,39.24,-0.059983951,0,0.435764852,
01/03/2014,40.37,0.032872139,0,0.440897128,
02/03/2014,40.63,-0.040015797,0,0.445072756,
05/03/2014,40.4,0.191883262,0,0.56214187,
06/03/2014,39.32,0.169133529,0,0.459526285,
07/03/2014,39.95,0.171638518,0,0.480628247,
08/03/2014,40.44,0.171489245,0,0.427383154,
09/03/2014,41.03,0.152484469,0,0.349889941,
12/03/2014,40.54,0.107473992,0,0.510547439,
13/03/2014,43.39,0.041497293,0,0.502898543,
14/03/2014,43.58,0.04713486,0,0.480125808,
15/03/2014,44.7,-0.022190345,0,0.492168316,
16/03/2014,44.57,0.087574223,0,0.479256229,
19/03/2014,45,0.006685802,0,0.454139136,
20/03/2014,45.38,-0.063099837,0,0.398530993,
21/03/2014,45.12,-0.023869064,0,0.341521891,
22/03/2014,44.65,0.045641661,0,0.452947286,
23/03/2014,45.16,0.07099325,0,0.402181948,
26/03/2014,46.17,0.125366265,0,0.413320562,
27/03/2014,45.89,0.086648214,0,0.46602248,
28/03/2014,46.27,0.079345357,0,0.369259508,
29/03/2014,45.67,0.186675679,0,0.461374158,
30/03/2014,45.98,0.154191824,0,0.511433743,
02/04/2014,46.13,0.167477473,0,0.463673135,
03/04/2014,45.42,0.317701336,0,0.544160431,
04/04/2014,44.41,0.035857088,0,0.528175858,
05/04/2014,44.34,0.090578478,0,0.492720818,
09/04/2014,43.89,-0.0230549,0,0.470438116,
10/04/2014,42.96,0.133376472,0,0.469875355,
11/04/2014,44.01,0.10414381,0,0.608229735,
12/04/2014,44.84,0.206035874,0,0.472156853,
13/04/2014,43.21,0.124015228,0,0.465075241,
16/04/2014,43.33,0.105169853,0,0.428299106,
17/04/2014,43.9,0.080319906,0,0.492105074,
18/04/2014,43.29,0.12601739,0,0.487177158,
19/04/2014,43.22,0.169903558,0,0.474032482,
20/04/2014,42.72,0.003562938,0,0.522985438,
23/04/2014,42.85,0.136581762,0,0.412212915,
24/04/2014,43.28,-0.002529506,0,0.504801087,
25/04/2014,43.16,0.084292976,0,0.49135371,
26/04/2014,43.8,0.138697529,0,0.410387084,
27/04/2014,43.34,0.168064781,0,0.421331109,
30/04/2014,42.98,0.034918336,0,0.481121242,
01/05/2014,43.79,0.072226469,0,0.467390757,
02/05/2014,43.2,0.102714895,0,0.426513214,
03/05/2014,43.01,-0.170748539,0,0.473280272,
04/05/2014,41.75,0.053713832,0,0.576706858,
07/05/2014,41.78,0.086180257,0,0.431421022,
08/05/2014,41.38,0.066310989,0,0.400579471,
09/05/2014,40.64,0.127670278,0,0.426578915,
10/05/2014,40.74,-0.011590468,0,0.598188751,
11/05/2014,36.96,-0.025000358,0,0.452643372,
14/05/2014,35.79,-0.007578336,0,0.486742118,
15/05/2014,36.24,0.080034988,0,0.492122536,
16/05/2014,35.46,0.044182525,0,0.492675103,
17/05/2014,33.93,-0.047496594,0,0.447327007,
18/05/2014,33.49,0.041680456,0,0.476049585,
21/05/2014,32.51,-0.001217946,0,0.531108322,
22/05/2014,34.01,0.001929992,0,0.449103488,
23/05/2014,34.26,0.059173561,0,0.468693775,
24/05/2014,33.97,0.020114231,0,0.485394184,
25/05/2014,33.5,0.015616066,0,0.481272884,
29/05/2014,33.63,0.059912008,0,0.539953284,
30/05/2014,32.96,0.001478389,0,0.495869687,
31/05/2014,33.15,0.045844162,0,0.536832169,
01/06/2014,31.93,-0.045833036,0,0.548265683,
04/06/2014,31,0.00856548,0,0.444704038,
05/06/2014,31.99,0.106787374,0,0.417864133,
06/06/2014,33.07,0.021749436,0,0.467511964,
07/06/2014,32.81,0.110361014,0,0.41487269,
08/06/2014,33.68,-0.022435951,0,0.513751285,
11/06/2014,32.82,0.131322161,0,0.461420308,
12/06/2014,33.77,-0.000109192,0,0.535674682,
13/06/2014,34.3,0.02225482,0,0.542982676,
14/06/2014,34.65,0.037622899,0,0.560892651,
15/06/2014,35.03,0.042957175,0,0.472544938,
18/06/2014,34.62,0.031033475,0,0.459245328,
19/06/2014,35.38,0.208545779,0,0.553737586,
20/06/2014,36.45,0.122177737,0,0.491200859,
21/06/2014,35.51,0.064271941,0,0.455350976,
22/06/2014,35.99,0.02982773,0,0.401047103,
25/06/2014,35.32,0.094745302,0,0.418510973,
26/06/2014,35.71,-0.021343422,0,0.462217318,
27/06/2014,36.78,0.023821036,0,0.499980537,
28/06/2014,35.88,0.045097496,0,0.550465539,
29/06/2014,35.73,0.06448442,0,0.524229729,
02/07/2014,36.28,0.075955185,0,0.419247594,
03/07/2014,35.88,0.121688681,0,0.691852092,
05/07/2014,34.38,0.043306083,0,0.487482338,
06/07/2014,33.9,-0.055541856,0,0.475977711,
09/07/2014,33.96,0.026621031,0,0.40604133,
10/07/2014,34.25,0.053448427,0,0.403569012,
11/07/2014,34.59,0.115999506,0,0.480578821,
12/07/2014,34.04,0.169335372,0,0.459619633,
13/07/2014,36.07,0.004125156,0,0.492487766,
16/07/2014,35.09,0.085568674,0,0.557865679,
17/07/2014,34.99,0.026991081,0,0.500758726,
18/07/2014,34.96,0.056664805,0,0.411566853,
19/07/2014,34.46,0.079690282,0,0.451723157,
20/07/2014,33.9,0.135494698,0,0.513507773,
23/07/2014,34.44,0.06634856,0,0.47074421,
24/07/2014,34.73,0.063241701,0,0.515236852,
25/07/2014,35.17,0.102173708,0,0.444348702,
26/07/2014,35.81,0.143477933,0,0.465088785,
27/07/2014,36.89,0.203218567,0,0.454500667,
30/07/2014,36.14,0.01177232,0,0.433794795,
31/07/2014,36,-0.053900065,0,0.414423786,
01/08/2014,36,0.107159341,0,0.488409868,
02/08/2014,35.17,-0.061607276,0,0.529853611,
03/08/2014,36.09,0.081112692,0,0.524143006,
06/08/2014,36.3,0.085108785,0,0.474655855,
07/08/2014,37.01,0.115183636,0,0.387401477,
08/08/2014,37.16,0.150300483,0,0.41097317,
09/08/2014,36.92,-0.164215324,0,0.528553418,
10/08/2014,36.97,-0.016023556,0,0.534974216,
13/08/2014,36.99,0.045487081,0,0.36934447,
14/08/2014,37.1,0.078077734,0,0.47468229,
15/08/2014,37.07,0.078758741,0,0.468716042,
16/08/2014,37.1,-0.056145336,0,0.426009051,
17/08/2014,36.98,0.111021528,0,0.473360224,
20/08/2014,37.37,-0.04409851,0,0.523127879,
21/08/2014,38.04,0.090955551,0,0.479268215,
22/08/2014,37.83,0.088009881,0,0.397441252,
23/08/2014,37.23,0.097285646,0,0.410769454,
24/08/2014,37.17,0.110276944,0,0.484837561,
27/08/2014,37.23,0.121943069,0,0.500039234,
28/08/2014,37.13,0.191565598,0,0.449848825,
29/08/2014,37.3,0.122039632,0,0.435480415,
30/08/2014,36.9,0.224745674,0,0.415609849,
31/08/2014,37.14,-0.044702877,0,0.411725708,
04/09/2014,37.01,0.13820316,0,0.544647877,
05/09/2014,37.11,0.21200783,0,0.421136341,
06/09/2014,38.69,0.082112109,0,0.45148289,
07/09/2014,39.3,0.115041156,0,0.476595018,
10/09/2014,38.76,-0.051055401,0,0.46053561,
11/09/2014,39.6,0.086217663,0,0.467532381,
12/09/2014,39.92,0.136211411,0,0.525916442,
13/09/2014,41.4,0.133841691,0,0.448798169,
14/09/2014,41.57,0.175099367,0,0.467204728,
17/09/2014,41.19,-0.012636603,0,0.330936994,
18/09/2014,41.26,0.107005233,0,0.383716171,
19/09/2014,41.34,0.03409972,0,0.392015519,
20/09/2014,41.25,-0.016082316,0,0.422296705,
21/09/2014,40.88,-0.142134151,0,0.678464672,
24/09/2014,41.23,0.081875238,0,0.456274274,
25/09/2014,40.55,0.0992346,0,0.424098755,
26/09/2014,40.24,0.093617031,0,0.429346742,
27/09/2014,40.68,0.100481781,0,0.493188021,
28/09/2014,40.48,0.09005053,0,0.494182885,
01/10/2014,40.97,0.115403739,0,0.420317634,
02/10/2014,40.92,0.08383074,0,0.404065622,
03/10/2014,40.86,0.101528551,0,0.453075945,
04/10/2014,41.82,0.111886415,0,0.429247622,
05/10/2014,41.71,0.052053786,0,0.412378679,
08/10/2014,41.66,0.106550074,0,0.391041507,
09/10/2014,41.38,0.102697603,0,0.403695463,
10/10/2014,41.77,0.074411175,0,0.519493986,
11/10/2014,42.1,-0.063898106,0,0.380835694,
12/10/2014,41.62,0.048971739,0,0.526041109,
15/10/2014,42.38,0.158275512,0,0.460437462,
16/10/2014,42.83,0.08893014,0,0.453321513,
17/10/2014,43.32,0.042859234,0,0.439808125,
18/10/2014,43.01,0.105350204,0,0.411080247,
19/10/2014,42.32,0.110989278,0,0.42935901,
22/10/2014,42.09,0.104121819,0,0.49216792,
23/10/2014,41.33,0.095038821,0,0.44541551,
24/10/2014,41.71,0.013580801,0,0.47473498,
25/10/2014,41.67,0.099173412,0,0.424218836,
26/10/2014,41.16,0.104078007,0,0.449937285,
31/10/2014,41.68,0.063810426,0,0.498466663,
01/11/2014,42.84,0.117905575,0,0.467995716,
02/11/2014,42.42,0.282201489,0,0.52114345,
05/11/2014,42.27,-0.037749463,0,0.308481148,
06/11/2014,42.88,0.004349635,0,0.356092179,
07/11/2014,40.48,0.068827525,0,0.464094856,
08/11/2014,40.4,0.019835317,0,0.50890307,
09/11/2014,40.62,0.032516062,0,0.477939165,
12/11/2014,40.58,-0.142496304,0,0.602453301,
13/11/2014,40.04,0.087471839,0,0.561723996,
14/11/2014,39.29,0.133006199,0,0.451364564,
15/11/2014,39.39,0.121037219,0,0.398655728,
16/11/2014,39.53,2.71E-05,0,0.522038168,
19/11/2014,40.59,0.086370077,0,0.426363249,
20/11/2014,40.7,0.074242149,0,0.467319587,
21/11/2014,40.73,0.083185763,0,0.456997841,
23/11/2014,41.09,0.197119337,0,0.454795999,
26/11/2014,40.88,0.182725104,0,0.411217555,
27/11/2014,40.75,0.271518084,0,0.402603064,
28/11/2014,40.83,0.200880641,0,0.491648532,
29/11/2014,41.22,0.174250401,0,0.493148355,
30/11/2014,41.08,0.126052981,0,0.45059045,
03/12/2014,40.81,0.094865855,0,0.456319089,
04/12/2014,40.57,0.069944726,0,0.428657868,
05/12/2014,41.2,0.05248159,0,0.418063909,
06/12/2014,41.47,0.044406812,0,0.413562519,
07/12/2014,42.56,0.134944379,0,0.470988828,
10/12/2014,42.31,0.175545301,0,0.428031826,
11/12/2014,42.64,0.032731014,0,0.43574128,
12/12/2014,42.77,0.139442746,0,0.454098098,
13/12/2014,42.78,0.209433327,0,0.557524561,
14/12/2014,42.81,0.141201603,0,0.446601202,
17/12/2014,43.48,-0.13758141,0,0.603988732,
18/12/2014,43.87,-0.010468644,0,0.48357921,
19/12/2014,43.53,0.05793989,0,0.463570641,
